id,text,date,rating,title,clean_texts,sentiment
R28RJL758CCYOK,"
  It's really durable and good for the price it lasted me a long time and the sound quality is pretty decent for such a cheap product definitely a good product for the price
",Reviewed in India on 18 December 2020,4,Nothing bad about it just get it even if your a rough user this should last you for a long time,really durable good price last long time sound quality pretty decent cheap product definitely good product price,positive
RT5Y8C3C754T6,"
  Excellent product.... I have use it nearly 2 yrs.... Not even a single problem will occur. It's a very good product.❤️ Love it.
",Reviewed in India on 13 December 2019,5,Earphone,excellent product use nearly 2 yrs even single problem occur good product love,positive
R29HT43O4IXXHP,"
  Bad product. Sound quality is poor. Mic is pathetic.
",Reviewed in India on 19 June 2020,1,Bad,bad product sound quality poor mic pathetic,negative
R3N4YTXVZRG96I,"
  It's really awesome in it's price...I've used a lot earphones in this price and it's the second best earphone I've experienced...
",Reviewed in India on 4 November 2020,4,Nice one..,really awesome price use lot earphone price second best earphone experienced,positive
R2MFSZS180UAMH,"
  I think its value for money!!
",Reviewed in India on 2 May 2021,4,Good,think value money,positive
RQX4A2SU9XO08,"
  The sound quality is quite nice. However, the wire is too thin and breaks easily. While playing music at high volume, sound escapes the earphone and can be overheard by other people.
",Reviewed in India on 9 December 2020,3,Not worth the money!!,sound quality quite nice however wire thin break easily play music high volume sound escape earphone overheard people,positive
R2HTXMEZYU67BM,"
  Never ever buy this worst quality it will definitely stop working within 2-3 months and cable will also break. Rather if you want good quality cable buy oraimo earphone
",Reviewed in India on 28 May 2021,1,Absolutely not worthy,never ever buy bad quality definitely stop work within 2 3 month cable also break rather want good quality cable buy oraimo earphone,negative
R3T8EZ140R9R3M,"
  Don't buy this model.. I have bought one month before.. now one side of hear bud is not audible.. disappointed for this product. Please choose someother model or brand.
",Reviewed in India on 1 April 2021,1,Worst Experience - Not worthable,buy model buy one month one side hear bud audible disappointed product please choose someother model brand,negative
R3O73D7IQ5JWK7,"
  Nice earphone with good sound quality nd best bass quality. Noise cancellation is also fine. Using it for long time,gives headache.Overall,worth for money. Cool look.
",Reviewed in India on 16 August 2020,4,Earphone for everyone!!,nice earphone good sound quality nd good bass quality noise cancellation also fine use long time give headache overall worth money cool look,positive
R15CWJNUOT0O7H,"
  Considering the price this product justify its quality. Ergonomically its slightly uncomfortable in-ear but not a deal breaker.
",Reviewed in India on 20 September 2020,3,OK product,consider price product justify quality ergonomically slightly uncomfortable ear deal breaker,negative
R2IQSUYN9G8IBS,"
  Average headphones, does not fit properly in ears. Often come out
",Reviewed in India on 10 September 2020,3,Average headphones,average headphone fit properly ear often come,positive
R3BHS8TK9LS8CG,"
  Satisfied.  Bass quality is also good. According to price it it overall good. I Ordered two piece. You can go for it without a second thought.
",Reviewed in India on 28 February 2021,4,Good,satisfied bass quality also good according price overall good order two piece go without second thought,positive
R184KRNNX7R0CK,"
  Very bad experience with this product i got damaged product two times after replacement also and the problem remain same Microphone is not working and play/ pause button also.So I suggest you to think twice before purchase this product because manufacturer is cheap.
",Reviewed in India on 28 May 2019,1,Microphone button not working completely.,bad experience product get damage product two time replacement also problem remain microphone working play pause button also suggest think twice purchase product manufacturer cheap,negative
R3BH845HP1C0Z7,"
  Audio is clear. I used dual speaker earphones before using this so I felt comparatively this one has less volume and bass. But it is good for this type of single speaker earphones.
",Reviewed in India on 24 August 2020,4,Simple and standard,audio clear use dual speaker earphone use feel comparatively one less volume bass good type single speaker earphone,positive
REBIBD1C1MJ0C,"
  Amazing sound quality. I was expecting much less audio quality than that from my Sony headphone which cost 3K but this proved to be otherwise. This has got a very good mic inbuilt with it. Very handy to use and supports laptops and any android phones
",Reviewed in India on 4 December 2018,5,Superb durability,amazing sound quality expect much less audio quality sony headphone cost 3k prove otherwise get good mic inbuilt handy use support laptop android phone,positive
RS7TG0H8LO6O5,"
  Its worse than 100rs product
",Reviewed in India on 19 December 2020,1,"Dont buy this, i wasted 1 week for waiting for this product",bad 100rs product,negative
R1GIBQ65FZIB7M,"
  Thanks Amazon you  it is a realy very good product no dout about the quality it's awesome thanks Amazon for giving a good choice to me. Just go for it
",Reviewed in India on 16 September 2020,5,Best quality in cheap price,thank amazon realy good product dout quality awesome thank amazon give good choice go,positive
R39G521MT3ENT1,"
  First of all I'm sorry about delivery feedback. I've received that order as someone else picked it up for me. Please say sorry for delivery boy from my side. And yes the product is good that's why I've ordered it.
",Reviewed in India on 3 August 2020,4,Delivery feedback and product review,first sorry delivery feedback receive order someone else pick please say sorry delivery boy side yes product good order,negative
R170T751YNP5EL,"
  If you're buying earphones at this price range go for MI BASICS for better sound quality + noise cancellationand if you can increase your budget a little bit more then go for BOAT BASSHEADS 225 for a better bass quality
",Reviewed in India on 25 May 2020,4,GREAT.... but,buy earphone price range go mi basic better sound quality noise cancellationand increase budget little bit go boat basshead 225 well bass quality,positive
R1XCULKVXC67MC,"
  Plug into NirvanaSatisfied with the purchase, working great
",Reviewed in India on 21 October 2020,5,Awesome,plug nirvanasatisfie purchase work great,positive
R1V72GQM2VB7UZ,"
  To all those who are looking to buy this product pls dont buy it..its a vry low quality product defintly not worth money.. i hv a 150rs local earphone nd trust me they provide me better sound nd base quality than this
",Reviewed in India on 16 June 2020,1,Dont purchase it,look buy product pls do not buy vry low quality product defintly worth money hv 150rs local earphone nd trust provide well sound nd base quality,negative
R3CYDXPRRCCWZN,"
  The jack of the earphone is little hazy and sometimes microphone doesn't work well I want to replace it but want to try for 4-5 days whether it is not work well on my mobile
",Reviewed in India on 4 December 2020,3,Microphone doesn't work well,jack earphone little hazy sometimes microphone work well want replace want try 4 5 day whether work well mobile,positive
RYT95KJHEDAQ1,"
  It was working till 1 year
",Reviewed in India on 10 December 2020,4,Serve the purpose,work till 1 year,positive
R2SRBI9AYZZGHY,"
  I am using past 5 years...I recommend it to my friends and family members too. Reasonable and Good Quality.
",Reviewed in India on 5 November 2020,5,Good Quality and value for money,use past 5 year recommend friend family member reasonable good quality,positive
RSY4GW5CESNUW,"
  Both earphones work fine when plugged to phone. But only one works when I connected to laptop. No fault of laptop by the way. My other earphones are working fine.
",Reviewed in India on 22 August 2020,3,Just average,earphone work fine plugged phone one work connect laptop fault laptop way earphone work fine,positive
R1I0MJ0UL0YJEG,"
  Nice earphones but according to me the bass was not that much goodBut if you consider the price than overall it is a good one and the length of the wire from speaker to earphone is little thin.
",Reviewed in India on 24 August 2020,4,Wire from speaker to ear piece is little thin.,nice earphone accord bass much goodbut consider price overall good one length wire speaker earphone little thin,positive
R12S0FJ8OFZNY0,"
  value for money
",Reviewed in India on 3 May 2021,5,good product,value money,positive
R3E83RK8DZNZYA,"
  Review after using 1 month+u can get more sound+build quality is good+Bass quality is super-microphone is far we need to hold micrphone when we talk slowly
",Reviewed in India on 26 November 2020,5,Overall its best,review use 1 month u get sound build quality good bass quality super microphone far need hold micrphone talk slowly,positive
R1C69LJO6M9CGX,"
  Design is good which enables it to fit into the ears very well. But Mike should  be an inch closer to the earplugs so that voice transmission is clearer.
",Reviewed in India on 4 July 2020,4,Good product,design good enable fit ear well mike inch close earplug voice transmission clearer,positive
RRKUDW47K2D9O,"
  Both the product color and the product quality is really good. Additional ear buds were also provided.
",Reviewed in India on 8 July 2020,4,GOOD PRODUCT,product color product quality really good additional ear bud also provide,positive
R2AM8OG0U114BA,"
  ITS BEEN OVER A MONTH TO ITS WARRANTY PERIOD AND NOW THEY HAVE BROKED DOWN! II HAVE MIXED OPINION FOR THIS PRODUCT! STILL, ADVISE TO NOT GO FOR IT
",Reviewed in India on 22 August 2019,3,FINALLY,month warranty period broke ii mixed opinion product still advise go,negative
R18CVIC9RZL1PD,"
  very attractive price.....nice colour and design....great bass......I would like little more sound butt can't complain it has nailed it with the price tag...
",Reviewed in India on 6 June 2020,5,very attractive...super bass....absolute value for money...,attractive price nice colour design great bass would like little sound butt complain nail price tag,positive
R9O5KG7J16U4M,"
  Sound is not clear. Replacement option is not available. Very dissatisfied with product and facilities.
",Reviewed in India on 30 June 2019,1,Poor quality,sound clear replacement option available dissatisfied product facility,positive
R228WI02CBWE5O,"
  Good quality product as per price.
",Reviewed in India on 23 October 2020,5,Nice Colour,good quality product per price,positive
R23MGQ67ZFJXLB,"
  Product design is good but it's not fitting in the ear and falling down  frequently  which makes it's use inconvenient and whole objective of having earphone gets defeatd...
",Reviewed in India on 31 January 2021,3,Not fitting in the ear.. and falling down..,product design good fitting ear fall frequently make use inconvenient whole objective earphone get defeatd,negative
RBHUMH1R2UWA1,"
  Excellent quality. Not much expect in this price.  If you buy lots of cheap earphones which don't have warranty and stop working after 1 or 2 month. It's much better than those. Go with this without Hazel free☺☺☺☺☺
",Reviewed in India on 27 July 2020,5,Good quality,excellent quality much expect price buy lot cheap earphone warranty stop work 1 2 month much better go without hazel free,positive
R2O87HIMAJL2NO,"
  Amazing Built Quality And Sound Quality. With a Good Bass.Also Contains Earpones Carrying Fabric pouch & 2 extra Ear buds set.Must Buy Product in this Price.
",Reviewed in India on 24 February 2021,5,Amazing Earphones in Budget.,amazing build quality sound quality good bass also contain earpones carry fabric pouch 2 extra ear bud set must buy product price,positive
R3W14O6ODQ0XKL,"
  Packaging and quality of the product is fabulous. Dont think too much ...if this is your budget this is the best u will get
",Reviewed in India on 22 January 2021,5,Absolutely worth the money,package quality product fabulous do not think much budget good u get,positive
R2IQ89RSQBTQA6,"
  It has no Alexa built in. But still good value for money.
",Reviewed in India on 5 September 2020,1,No Alexa built in,alexa build still good value money,positive
R16G3KXR8C95PQ,"
  I bought this ear phone in month of jan’20 but it got damaged in month of May’20.. I am unable to return the product... It’s like purchasing a ₹100-₹200 from road side vendors. I didn’t expect this kind of quality from Amazon.
",Reviewed in India on 17 May 2020,1,Poor quality earphones,buy ear phone month jan 20 get damage month may 20 unable return product like purchase 100 200 road side vendor expect kind quality amazon,negative
R2GG1A8NDHFZG8,"
  The built is of poor quality and we have been using it for the past 6 months. It won't last one more month.But the sound quality is good.
",Reviewed in India on 13 April 2021,3,Won't last long,build poor quality use past 6 month last one month sound quality good,negative
RCGLS1EMTU79Q,"
  Good one in budget..
",Reviewed in India on 9 February 2021,4,Useful..,good one budget,positive
R1BF7H0Y1EPJSA,"
  Good earphones with good sound quality.but it stopped working after a year nt reccomended for rough users
",Reviewed in India on 6 June 2019,3,Good,good earphones good sound quality stop work year nt reccomende rough user,positive
R1WGRH112EWILT,"
  Product is good for sound..but can be improved and n ergonomic design for fitting to ears..but cost was less.so it was Ok
",Reviewed in India on 27 October 2020,2,Good pricing ..but design need to be improved,product good sound improve n ergonomic design fitting ear cost less ok,positive
RLRXKJ7VNEVBH,"
  The ear phone is worth the price and the bass and the quality are pretty good , and it looks very cute(the one with light pink)Honestly I'm satisfied with the earphone ^_^
",Reviewed in India on 4 January 2021,4,It's worth the price,ear phone worth price bass quality pretty good look cute one light pink honestly satisfied earphone _,positive
R2J435YN47J2I6,"
  Good but doesn't fit the ear too well.
",Reviewed in India on 4 October 2020,3,Good but doesn't fit the ear too well.,good fit ear well,positive
R37H0JLRZB7DSX,"
  Duplicate product not recommended
",Reviewed in India on 8 December 2020,1,Don’t buy worthless product,duplicate product recommend,positive
R28X8AUWE8I94Y,"
  These earphones are really comfortable to wear along with a very nice sound quality and bass I loved it's pink colour.....It comes with 2 sets of extra buds and a very cool holding band  but not so happy with theprice. really very useful for travelling happy purchase ❤️
",Reviewed in India on 11 August 2019,4,Quality with looks,earphone really comfortable wear along nice sound quality bass love pink colour come 2 set extra bud cool hold band happy theprice really useful travel happy purchase,positive
RV8TWYPZTTPCN,"
  No bass at all .I need to go Equalizer to set full bass .then to mild bass . Not satisfied at all. I want to return this product but can't because it's has replacement
",Reviewed in India on 17 June 2020,1,No bass at all . Can't return this product .only replacement available,bass nee go equalizer set full bass mild bass satisfy want return product replacement,negative
R24I4X8C7U6HEX,"
  Its good headphone and they provided with a good package
",Reviewed in India on 22 March 2021,4,Decent earphone,good headphone provide good package,positive
R2VAKB9LMNVR5Z,"
  Earphones are fine only if you want to use it for listening music. Otherwise noise cancellation is worst. Don't use it for calling purpose.
",Reviewed in India on 21 October 2020,3,No noise cancellation,earphone fine want use listen music otherwise noise cancellation bad use call purpose,positive
R1795CN3XEFAKR,"
  One of the best headphones at the price point that I have used till now. Really surprised by the quality...
",Reviewed in India on 13 August 2020,5,Best budget headphones !!! Excellent bass.,one good headphone price point use till really surprised quality,positive
R3E66NTJZCGL86,"
  Sound quality is good but can be better. Overall worthy buying. Nice package and other accessories too. Value for money. I highly recommend.
",Reviewed in India on 22 May 2021,4,Value for money,sound quality good well overall worthy buy nice package accessory value money highly recommend,positive
R2JBKDIM3227I5,"
  Decent product for the low cost paid.  can recommend for normal users who do not look for great effect.
",Reviewed in India on 19 April 2019,4,Decent performance for the cost paid,decent product low cost pay recommend normal user look great effect,positive
R3IOQZ69JGR3KG,"
  Sound quality was good but  there is only big issue with this earphone is that it jack is loose I had purchasd one and returned it also but same problem arises  finally I returned the product and taken my money back
",Reviewed in India on 18 July 2020,2,Quality not up to mark,sound quality good big issue earphone jack loose purchasd one return also problem arise finally return product take money back,negative
RVUT3PU2477OK,"
  Best earphones...if you u don't get bass..change sound effect settings in ur music app...it will work nice.
",Reviewed in India on 28 April 2019,5,best to buy..@375 rupees,good earphone u get bass change sound effect setting ur music app work nice,positive
RJZ5A875GN11X,"
  Its amazing product in given price range .most of all, both the buds will remain after an extensive use and not like other cheap headphones, its remains functional even after extensive usage.
",Reviewed in India on 10 June 2020,5,Worth each penny,amazing product give price range bud remain extensive use like cheap headphone remain functional even extensive usage,positive
RDQPT7AG3OF6O,"
  An awesome earphone. You can surely buy this without giving a thought. Durable and great sound quality. A product at an affordable price.
",Reviewed in India on 29 May 2020,4,Great product,awesome earphone surely buy without give think durable great sound quality product affordable price,positive
R1BZLGG0UJGNDE,"
  If u like silent music then it's the one for u but if u like bass so u must move on to different product ......
",Reviewed in India on 28 June 2019,4,Good product,u like silent music one u u like bass u must move different product,negative
R2KMNFDI2HW7GE,"
  Ofcourse this product cannot compare with top brands, but it is quite good in this price range talking in terms of quality and durability. Also, i liked the small yet stylish design of the ear pieces.
",Reviewed in India on 19 October 2019,5,A decent product in cheap price!,ofcourse product can not compare top brand quite good price range talk term quality durability also like small yet stylish design ear piece,positive
R2FE9DIBKG38J,"
  Good one works well also comes with pouch
",Reviewed in India on 30 May 2021,5,Nice one at affordable price,good one work well also come pouch,positive
R1VK1AU72EBP44,"
  Bass is not that great but otherwise it is ok considering the price. Ant audio W56 has way better bass.
",Reviewed in India on 25 April 2019,4,Not bad,bass great otherwise ok considering price ant audio w56 way well bass,positive
R262HZPSTQ4UKY,"
  Worst product in my life..  its not fresh product.. its not working properly..  i think its a duplicate product from this dealer...
",Reviewed in India on 15 May 2020,1,Never buy this..  worst product,bad product life fresh product work properly think duplicate product dealer,negative
RHCRXCRCK48YK,"
  I already own a pair!this is the second one which I have purchased for someone else!I would say its an amazing product at a low cost!go for it!
",Reviewed in India on 11 February 2019,5,Good product,already pair second one purchase someone else would say amazing product low cost go,positive
RJI57G7NPABRA,"
  Good things come in small packages... packing was nice, sound quality is good and the extra buds are a bonus... I would recommend.
",Reviewed in India on 5 August 2019,5,Well worth the money and some more...,good thing come small package pack nice sound quality good extra bud bonus would recommend,positive
R3459ESGPCEMTA,"
  Don't buy this most bogus earphones everrrrr..  The best thing is its not worth even 380 rupeees..  How disgusting this earphones must be sounding u might hav understood 🤐
",Reviewed in India on 8 August 2019,1,Most bogus pair of earphones which sounds like  ****,buy bogus earphone everrrrr good thing worth even 380 rupeee disgust earphone must sound u may hav understand,positive
R1DVZK6KQILVWJ,"
  I have got a pouch also to keep it 😍
",Reviewed in India on 20 September 2020,5,Its really good,get pouch also keep,positive
R1X4LOXNIXUP14,"
  Great design , but I expect better sound quality
",Reviewed in India on 4 August 2020,4,Great design,great design expect well sound quality,positive
R3JS41SBDVM62U,"
  Good Product using for 6months above .Good base and Good music quality .Sometimes it becomes loose from the port but over all good product in that range
",Reviewed in India on 14 May 2020,4,Go for it,good product use 6months good base good music quality sometimes become loose port good product range,positive
R9SQK764LXP8T,"
  Amazing earphones.....5 star for tangle free
",Reviewed in India on 11 April 2021,5,Go for it,amazing earphone 5 star tangle free,positive
RS155YNF0NOE7,"
  Headphone quality is good but the information about warranty is defective. I tried calling number given in card, it won't ring. Can't see how to claim warratee on given website. Searched on google website. It said have to send email if product got defect and they pick up you product. Hope so
",Reviewed in India on 13 May 2019,4,Prombem about warrantee,headphone quality good information warranty defective try call number give card ring see claim warratee give website search google website say send email product get defect pick product hope,negative
R1T11AOU0VW952,"
  This product sucks..... Its not working now..... It's been only 4 months...... Greatly disappointed..... Bass quality is good.  Sound quality is not that great..... Noise cancellation not that good
",Reviewed in India on 20 May 2019,1,Greatly disappointed,product suck work 4 month greatly disappointed bass quality good sound quality great noise cancellation good,negative
RTG95KQU5DAFP,"
  Amazing product... Amazing quality.... Great sound.... Best in this range.... Good for gaming also.... Playing pubg with it.... Best performance.... Must buy if u want good thing in this range...!!
",Reviewed in India on 3 January 2020,5,Best product,amazing product amazing quality great sound good range good gaming also play pubg good performance must buy u want good thing range,positive
R1N8F4ZUXC4Q0V,"
  Others can hear the sound when we set to full volume! Okay at this price . Bass is not that great
",Reviewed in India on 30 May 2019,4,399 is okay,other hear sound set full volume okay price bass great,positive
R3KS1ROSTXY89R,"
  Best quality
",Reviewed in India on 6 May 2021,5,Superb product,good quality,positive
R2ZWS5SUUAPKJ4,"
  Right side bud not working after using 2 days
",Reviewed in India on 12 January 2021,1,Defective product,right side bud work use 2 day,positive
R1DD40ZI8Y51ZC,"
  earphones are good but they are so small that slips from ears. better go for another one
",Reviewed in India on 29 October 2019,2,good but slips,earphone good small slip ear better go another one,positive
RI9QBGZX2YYEJ,"
  At this price sound quality is good only compromise is build quality.
",Reviewed in India on 31 October 2020,5,Good sound quality,price sound quality good compromise build quality,positive
R2SOS9SCRSKZL6,"
  One more product joins into my boat family....Good looking and good sound but less bass ..Got it for rs399..Don't expect more at this price range
",Reviewed in India on 25 December 2018,4,Good,one product join boat family good look good sound less bass get rs399 expect price range,positive
R2N9JJUSL8CWW7,"
  Volume and clarity is really good. 70% of top volume is generally more than enough.Have tried taking calls on phone as well as VCs on laptop. Doesn't work for that. Reducing a star for that.
",Reviewed in India on 31 July 2020,4,Great for listening to music but not for calls,volume clarity really good 70 top volume generally enough try take call phone well vcs laptop work reduce star,positive
RZCW0XVM2FRIK,"
  Honestly speaking , The bass of the earphones is just amazing and the vocals are also good. The build quality of earphones are not that good and you will have to use it carefully and they are not tangle free but at 350 Rs. It's the best earphones you can get.
",Reviewed in India on 20 April 2019,4,Best bass in affordable price,honestly speak bass earphone amazing vocal also good build quality earphone good use carefully tangle free 350 r good earphone get,positive
RCHGPOQBN3V86,"
  Overall it's a good headphone with basic functions done right. The sound and bass are good. I liked design as it is quite modern.
",Reviewed in India on 25 January 2020,3,Basic Headphone for Youngsters,overall good headphone basic function do right sound bass good like design quite modern,positive
R2OYYOKD765SVZ,"
  I am reviewing after 5 months of use1. Low quality material2. Sound and base is average3. Noise cancellation is zero
",Reviewed in India on 30 May 2020,3,Bad Product,review 5 month use1 low quality material2 sound base average3 noise cancellation zero,negative
R22A0984XQKXTK,"
  Best earphones till in my knowledge. There was a record I can't use my headphones upto 6 month I use to break it or damage it.. but this is best for roughly use and sound quality is amazing..
",Reviewed in India on 6 August 2020,5,Best headphones till date,good earphone till knowledge record use headphone upto 6 month use break damage best roughly use sound quality amazing,positive
R1AON85HEJ2C9U,"
  Good for this price. Wire doesn't entangle when kept in pocket
",Reviewed in India on 5 March 2020,4,Good for the rate,good price wire entangle keep pocket,positive
R1318ICNVEIV5K,"
  Material quality is good bus sound quality is poor. I cannot hear clear sound. Some level of noise is always there in sound.
",Reviewed in India on 22 August 2019,3,Good but not best.....,material quality good bus sound quality poor can not hear clear sound level noise always sound,negative
R6GZ3PP8T2Z2,"
  The headphones are great. The sound quality and bass is really great. I do use it daily for my office calls and satisfied with this product
",Reviewed in India on 3 February 2020,5,Great product and premium quality,headphone great sound quality bass really great use daily office call satisfied product,positive
RRJQBNHYFK314,"
  The left earpiece just stopped working within 2 months of purchase.....very dissatisfied by such a qualityThough the sound quality was good, the earphone just stopped working suddenly....this is completely unacceptable
",Reviewed in India on 15 September 2019,1,Left earpiece stopped working in 2 months of purchase,leave earpiece stop work within 2 month purchase dissatisfy qualitythough sound quality good earphone stop work suddenly completely unacceptable,negative
R3VPBHGS8UVBTS,"
  Sound quality is awesome. Good noise cancellation. Easy to carry. They provide different size of buds. Very fast and safe delivery by amazon.
",Reviewed in India on 15 September 2020,5,Very good product and very good delivery by amazon,sound quality awesome good noise cancellation easy carry provide different size bud fast safe delivery amazon,positive
R3CWZ6REE5WKA1,"
  liked it a lot been using boat for 2 years ... now got this one
",Reviewed in India on 27 October 2020,5,loved it,like lot use boat 2 year get one,positive
R2S17S8RI85EHM,"
  Ok to buyBetter than local earphonesGood for extras
",Reviewed in India on 14 April 2020,3,Better than local earphones,ok buybetter local earphonesgood extra,positive
R335YF6Z1JOWNC,"
  Earphones feel nice to hold, and the cables appear to be of good quality. The driver on the right side stopped working rather abruptly after 5 months - bad QC ?
",Reviewed in India on 21 October 2019,1,QC is not great,earphone feel nice hold cable appear good quality driver right side stop work rather abruptly 5 month bad qc,positive
R2T3E3W9EK9SE7,"
  For the price it is best in class don't expect extra bass or noise cancellation. It will full fill your calling requirements.
",Reviewed in India on 30 June 2020,4,Best in Price Tag,price good class expect extra bass noise cancellation full fill call requirement,positive
R2YU5PKINE1ZNO,"
  Bought it in sale. Sound quality is excellent. Materia is very light in weight and seems durable. Comes with a holding strap which keeps it from entangling. Overall, value for money.
",Reviewed in India on 10 February 2019,5,Good quality for this price,buy sale sound quality excellent materia light weight seem durable come hold strap keep entangle overall value money,positive
R21LJ3OKTSKDOR,"
  Excellent product from boat at a vaery low price range.sound quality and clarity is better than Mi basic earphone with the same price.excellent bass support.clear vocals and overall its 4.5/5.
",Reviewed in India on 30 July 2020,5,Better than mi basic earphones worth 399.,excellent product boat vaery low price range sound quality clarity well mi basic earphone price excellent bass support clear vocal overall 4 5 5,positive
R1EDW5IWA4OJ3S,"
  Within purchase of 12 days Mic stop working ....this is pathetic ...now I do not have options tobreplace it as well .....
",Reviewed in India on 22 March 2021,1,Worst product,within purchase 12 day mic stop work pathetic option tobreplace well,negative
RM60FNN8B5UM4,"
  Beautiful piece. Clear music, since that is what I use it for. Great noise cancellation. Sound quality automatically gets enhanced. Worth it. Absolutely
",Reviewed in India on 5 November 2019,5,Boat works!! Again,beautiful piece clear music since use great noise cancellation sound quality automatically get enhance worth absolutely,positive
R2AQ0DKYF0F3R0,"
  Excellent quality product from this cost..Very easy to take calls and excellent sound quality to enjoy music..
",Reviewed in India on 25 November 2020,5,I LOVED IT,excellent quality product cost easy take call excellent sound quality enjoy music,positive
R2ZJMLCM8A3SL8,"
  I was very happy with the product, the bass is not great but very good for calls etc.. I was satisfied untill one ear piece stopped working after 1.5 months.
",Reviewed in India on 25 May 2021,1,Good for 1-2months,happy product bas great good call etc satisfy untill one ear piece stop work 1 5 month,positive
RJE3Z5LXZ3FFA,"
  Good product at affordable price. If you want a basic earphone of good quality and brand, this is the right choice for you. However noise cancellation is not present. Overall a good product.
",Reviewed in India on 12 June 2020,4,Good product at affordable price,good product affordable price want basic earphone good quality brand right choice however noise cancellation present overall good product,positive
R3B9RPX2UC8Z2R,"
  Over all ok ok productNot great..
",Reviewed in India on 24 February 2021,3,Ok ok good,ok ok productnot great,negative
R33KAP1KTT3M9M,"
  for online classes and music
",Reviewed in India on 23 November 2020,4,good product,online class music,positive
R2W0ZM39NOGC1I,"
  Nice earphone.I am reviewing after using almost 1 year.
",Reviewed in India on 28 March 2021,5,Must buy,nice earphone review use almost 1 year,positive
ROLGX6HZ780QB,"
  Awesome product by boAt. Fabulous bass and sound which feels pleasant to the ears inspire of long hearing at high volume. Altogether it's a value for money and should be bought.
",Reviewed in India on 25 February 2021,5,Value for money,awesome product boat fabulous bass sound feel pleasant ear inspire long hear high volume altogether value money buy,positive
R6C54HUYYZXNM,"
  Awesome earpiece ever boat is best to compare all other company in this price I got in 399Rs..  After two month is working well.. I suggest you if you are looking for good earphone this is best..
",Reviewed in India on 2 February 2020,5,Awesome earphone,awesome earpiece ever boat best compare company price get 399rs two month work well suggest look good earphone good,positive
RXESP8Y3M02NY,"
  Nice sound quality and bass is also loud enough
",Reviewed in India on 16 April 2021,5,Nice and loud,nice sound quality bass also loud enough,positive
RABOFK1F1SJDB,"
  Not good enough to fit in the ears
",Reviewed in India on 2 January 2021,4,Sound quality is good. But doesn't fit in ears well,good enough fit ear,positive
RYTGXFYJJ0SQ2,"
  It certainly lacks clear bass like sony's, but delivers clear sound with enough bass for a less than rs 500 headphones. Little noice isolation, well do not expect that in this price point. Definitely it is a bang for the buck.
",Reviewed in India on 7 March 2020,5,Bang for the buck,certainly lack clear bass like sony deliver clear sound enough bass less r 500 headphone little noice isolation well expect price point definitely bang buck,negative
R3ICJROSIOTT7E,"
  Stopped working within 4 months,I really liked it's sound quality so I ordered another one for my sister,Now , both are not working anymore.Don't buy these earphone if you're looking for long run
",Reviewed in India on 18 June 2020,1,Stopped working within 4 months,stop work within 4 month really like sound quality order another one sister work anymore buy earphone look long run,positive
RIM5YI9REIVLR,"
  I use it for office purpose, connect it to laptop to take calls over Skype. It's absolute value for money. No problems whatsoever.
",Reviewed in India on 31 July 2019,5,Value for money,use office purpose connect laptop take call skype absolute value money problem whatsoever,negative
R3LVHHCSZ0WTL7,"
  These are the best earphones I have tried many earphones but they were not good but these earphones are the best for music,gaming and almost everything. Must buy.
",Reviewed in India on 11 August 2020,5,These are the best earphones. Must buy,good earphone try many earphone good earphone good music game almost everything must buy,positive
R9U75004FP65E,"
  Excellent sound quality
",Reviewed in India on 22 December 2020,5,Excellent sound quality,excellent sound quality,positive
RTLMSPPXR4IKK,"
  While purchasing there was 1year warranty but it stopped working within 5months. And now there is no option to return or replace. Requesting the seller to replace it.
",Reviewed in India on 11 May 2021,3,Warranty is not working,purchase 1year warranty stop work within 5months option return replace request seller replace,negative
R3R93K0ACNBHPY,"
  Decent Earphones.. If you're looking for incredible bass then you'll be disappointed so if you're a fan of decent music with less bass then it's perfect!
",Reviewed in India on 16 June 2020,3,Decent Earphones worth the price,decent earphone look incredible bass disappoint fan decent music less bass perfect,positive
R23DKHHHNX9X3P,"
  Worst product I have ever bought . Ear phones got damaged after 1minth itself . Either boat company or Amazon service haven't respond even though I claimed for warranty service. Never buy this product
",Reviewed in India on 7 June 2020,1,Don't buy this item,bad product ever buy ear phone get damage 1minth either boat company amazon service respond even though claim warranty service never buy product,negative
RRPGKPPHUAZX2,"
  I Recommend you to buy this earphone .I am writing my review after 2 month usage.It is perfectly working. Bass is average . Vocal is also good. You can listen the vocal of any song clearly . Built quilty is also good and reliable.
",Reviewed in India on 11 January 2019,5,Perfect bass,recommend buy earphone writing review 2 month usage perfectly work bass average vocal also good listen vocal song clearly build quilty also good reliable,positive
R1F6SPQEL7HA7K,"
  One of the best of its kind..go for it..almost fits well in ear but u hv to manage it sometimes
",Reviewed in India on 14 July 2019,5,Worth buying,one good kind go almost fit well ear u hv manage sometimes,positive
R3TAOMU4Q03VZI,"
  It's a good value for money. The earphone works well but its not comfortable for long usage. It pains if used over a continuous period of time.
",Reviewed in India on 29 August 2020,4,Value for Money,good value money earphone work well comfortable long usage pain use continuous period time,positive
R275H5UUEY4G8F,"
  Very amazing product. If you want to buy a earphones in a limited amount then these earphones are best are pocket friendly
",Reviewed in India on 17 March 2021,5,Very amazing product.,amazing product want buy earphone limit amount earphone good pocket friendly,positive
